,Url,Title,Company,Location,Last_Updated,Rent,Unit,Availability,Phone,AverageRating,# of Reviwer,WalkScore,WalkScore_desc,TransitScore,TransitScore_desc,Rent_by_room
643,https://www.apartments.com/322-s-bouquet-st-pittsburgh-pa-unit-1/783579w/,322 S Bouquet St Unit 1,,"Pittsburgh, PA 15213",5 days Ago,"$1,195",2 Bed,Available 08/01/20,412-690-0269,,,95,Walker's Paradise,70,Excellent Transit,"{'2 Beds': '$1,195'}"
644,https://www.apartments.com/1016-bingham-st-pittsburgh-pa-unit-2/20tmxpc/,1016 Bingham St Unit 2,,"Pittsburgh, PA 15203",New,"$1,420",2 Bed,Available 06/01/20,412-489-0942,,,90,Walker's Paradise,74,Excellent Transit,"{'2 Beds': '$1,420'}"
645,https://www.apartments.com/3436-ward-st-pittsburgh-pa-unit-2/ej9sdtn/,3436 Ward St Unit #2,,"Pittsburgh, PA 15213",5 days Ago,$725,Studio,Available 08/01/20,412-345-3817,,,89,Very Walkable,67,Good Transit,{'Studio': '$725'}
646,https://www.apartments.com/5624-hempstead-rd-pittsburgh-pa-unit-1/2v05519/,5624 Hempstead Rd Unit #1,,"Pittsburgh, PA 15217",5 days Ago,"$1,250",2 Bed,Available Now,412-345-3812,,,87,Very Walkable,53,Good Transit,"{'2 Beds': '$1,250'}"
647,https://www.apartments.com/113-emerson-ave-pittsburgh-pa/jwb6197/,113 Emerson Ave,,"Pittsburgh, PA 15215",New,"$1,400",House for Rent,Available Now,412-799-6787,,,79,Very Walkable,42,Some Transit,"{'3 Beds': '$1,400'}"
648,https://www.apartments.com/3942-liberty-ave-pittsburgh-pa-unit-1/n7ccphq/,3942 Liberty Ave Unit 1,,"Pittsburgh, PA 15224",5 days Ago,"$1,295",1 Bed,Available Now,,,,87,Very Walkable,63,Good Transit,"{'1 Bed': '$1,295'}"
649,https://www.apartments.com/149-s-15th-st-pittsburgh-pa-unit-2/393qg4g/,149 S 15th St Unit 2,,"Pittsburgh, PA 15203",5 days Ago,"$1,500",2 Bed,Available Now,412-404-6935,,,96,Walker's Paradise,63,Good Transit,"{'2 Beds': '$1,500'}"
650,https://www.apartments.com/5443-baywood-st-pittsburgh-pa-unit-2/642w43r/,5443 Baywood St Unit 2,,"Pittsburgh, PA 15206",6 days Ago,"$1,350",1 Bed,Available 06/01/20,412-392-7381,,,59,Somewhat Walkable,52,Good Transit,"{'1 Bed': '$1,350'}"
651,https://www.apartments.com/751-chislett-st-pittsburgh-pa-unit-1/xyvp03n/,751 Chislett St Unit 1,,"Pittsburgh, PA 15206",6 days Ago,"$1,290",4 Bed,Available Now,844-394-1484,,,51,Somewhat Walkable,50,Good Transit,"{'4 Beds': '$1,290'}"
652,https://www.apartments.com/634-bower-hill-rd-pittsburgh-pa/bcfdv8b/,634 Bower Hill Rd,,"Pittsburgh, PA 15243",6 days Ago,"$2,595",House for Rent,Available 05/01/20,,,,56,Somewhat Walkable,44,Some Transit,"{'4 Beds': '$2,595'}"
653,https://www.apartments.com/773-shady-dr-e-pittsburgh-pa-unit-201/jzgygz6/,773 Shady Dr E Unit 201,,"Pittsburgh, PA 15228",6 days Ago,"$1,100",2 Bed,Available 04/15/20,724-972-4736,,,77,Very Walkable,47,Some Transit,"{'2 Beds': '$1,100'}"
654,https://www.apartments.com/300-craft-ave-pittsburgh-pa-unit-124/bzspxcb/,"300 Craft Ave Unit 1,2,4",,"Pittsburgh, PA 15213",6 days Ago,"$1,350",2 Bed,Available 08/22/20,412-557-7779,,,81,Very Walkable,71,Excellent Transit,"{'2 Beds': '$1,350'}"
655,https://www.apartments.com/517-semple-st-pittsburgh-pa-unit-2-4-6-7/b9egn2b/,"517 Semple St Unit 2, 4, 6, 7",,"Pittsburgh, PA 15213",6 days Ago,"$1,545",2 Bed,Available 08/21/20,412-557-7783,,,91,Walker's Paradise,67,Good Transit,"{'2 Beds': '$1,545'}"
656,https://www.apartments.com/1-kirkwall-dr-pittsburgh-pa/bsmk65c/,1 Kirkwall Dr,,"Pittsburgh, PA 15215",6 days Ago,"$1,750",House for Rent,Available Now,724-252-2360,,,3,Car-Dependent,0,Minimal Transit,"{'3 Beds': '$1,750'}"
657,https://www.apartments.com/1232-sarah-st-pittsburgh-pa-unit-i/dy6s2yj/,1232 Sarah St Unit I,,"Pittsburgh, PA 15203",6 days Ago,"$1,560",1 Bed,Available 04/01/20,412-927-0167,,,85,Very Walkable,69,Good Transit,"{'1 Bed': '$1,560'}"
658,https://www.apartments.com/2105-sarah-st-pittsburgh-pa-unit-2/yh5qxvs/,2105 Sarah St Unit 2,,"Pittsburgh, PA 15203",6 days Ago,"$1,450",2 Bed,Available 04/01/20,412-626-6311,,,98,Walker's Paradise,65,Good Transit,"{'2 Beds': '$1,450'}"
659,https://www.apartments.com/1232-sarah-st-pittsburgh-pa-unit-a/f2k95ht/,1232 Sarah St Unit A,,"Pittsburgh, PA 15203",6 days Ago,"$1,820",1 Bed,Available 07/01/20,724-812-0176,,,85,Very Walkable,69,Good Transit,"{'1 Bed': '$1,820'}"
660,https://www.apartments.com/1928-harcum-way-pittsburgh-pa-unit-0/exe1qrm/,1928 Harcum Way Unit 0,,"Pittsburgh, PA 15203",6 days Ago,"$1,995",Condo for Rent,Available Now,878-332-2551,,,98,Walker's Paradise,61,Good Transit,"{'3 Beds': '$1,995'}"
661,https://www.apartments.com/1819-sarah-st-pittsburgh-pa-unit-1/bxh9w59/,1819 Sarah St Unit 1,,"Pittsburgh, PA 15203",6 days Ago,"$1,490",2 Bed,Available Now,412-485-0524,,,95,Walker's Paradise,65,Good Transit,"{'2 Beds': '$1,490'}"
662,https://www.apartments.com/2737-mission-st-pittsburgh-pa/c02dn8d/,2737 Mission St,,"Pittsburgh, PA 15203",6 days Ago,"$2,200",House for Rent,Available 07/01/20,724-269-8952,,,75,Very Walkable,49,Some Transit,"{'3 Beds': '$2,200'}"
663,https://www.apartments.com/370-mckee-pl-pittsburgh-pa-unit-1/dlejf4l/,370 McKee Pl Unit 1,,"Pittsburgh, PA 15213",6 days Ago,"$2,100",3 Bed,Available 08/01/20,724-749-5416,,,91,Walker's Paradise,69,Good Transit,"{'3 Beds': '$2,100'}"
664,https://www.apartments.com/1232-sarah-st-pittsburgh-pa-unit-d/2txbvcc/,1232 Sarah St Unit D,,"Pittsburgh, PA 15203",6 days Ago,"$2,490",3 Bed,Available 05/01/20,844-383-5846,,,85,Very Walkable,69,Good Transit,"{'3 Beds': '$2,490'}"
665,https://www.apartments.com/370-mckee-pl-pittsburgh-pa-unit-2/nt9k7hn/,370 McKee Pl Unit 2,,"Pittsburgh, PA 15213",6 days Ago,"$1,420",2 Bed,Available 08/01/20,724-269-8951,,,91,Walker's Paradise,69,Good Transit,"{'2 Beds': '$1,420'}"
666,https://www.apartments.com/36-vilsack-st-pittsburgh-pa-unit-401/62ty3sr/,36 Vilsack St Unit 401,,"Pittsburgh, PA 15223",6 days Ago,$750,2 Bed,Available Now,412-709-5586,,,45,Car-Dependent,28,Some Transit,{'2 Beds': '$750'}
667,https://www.apartments.com/3436-ward-st-pittsburgh-pa-unit-4/b6k5hyc/,3436 Ward St Unit #4,,"Pittsburgh, PA 15213",6 days Ago,"$1,225",2 Bed,Available 08/01/20,412-345-8216,,,89,Very Walkable,67,Good Transit,"{'2 Beds': '$1,225'}"
668,https://www.apartments.com/3444-ward-st-pittsburgh-pa-unit-6/8hnhcr3/,3444 Ward St Unit #6,,"Pittsburgh, PA 15213",6 days Ago,"$1,525",3 Bed,Available Now,412-307-8273,,,89,Very Walkable,67,Good Transit,"{'3 Beds': '$1,525'}"
669,https://www.apartments.com/3436-ward-st-pittsburgh-pa-unit-9/cgnys0e/,3436 Ward St Unit #9,,"Pittsburgh, PA 15213",6 days Ago,"$1,575",3 Bed,Available 08/01/20,844-367-4318,,,89,Very Walkable,67,Good Transit,"{'3 Beds': '$1,575'}"
670,https://www.apartments.com/453-biddle-ave-pittsburgh-pa-unit-1/jzch3n7/,453 Biddle Ave Unit 1,,"Pittsburgh, PA 15221",New,$803,1 Bed,Available 08/01/20,412-688-6054,,,73,Very Walkable,63,Good Transit,{'1 Bed': '$803'}
671,https://www.apartments.com/426-franklin-ave-pittsburgh-pa-unit-13/jzv4gn6/,426 Franklin Ave Unit 13,,"Pittsburgh, PA 15221",New,$744,1 Bed,Available 08/01/20,412-688-6332,,,70,Very Walkable,64,Good Transit,{'1 Bed': '$744'}
672,https://www.apartments.com/409-hay-st-pittsburgh-pa-unit-1/6bf9k5v/,409 Hay St Unit 1,,"Pittsburgh, PA 15221",New,$735,1 Bed,Available 08/01/20,412-688-6331,,,77,Very Walkable,64,Good Transit,{'1 Bed': '$735'}
673,https://www.apartments.com/500-todd-st-pittsburgh-pa-unit-8/bd2gyv8/,500 Todd St Unit 8,,"Pittsburgh, PA 15221",New,$867,Studio,Available 08/01/20,412-453-5608,,,73,Very Walkable,63,Good Transit,{'Studio': '$867'}
674,https://www.apartments.com/4755-monongahela-st-pittsburgh-pa-unit-4755b/5se65xn/,4755 Monongahela St Unit 4755B,,"Pittsburgh, PA 15207",New,$883,2 Bed,Available 04/01/20,412-226-8989,,,45,Car-Dependent,36,Some Transit,{'2 Beds': '$883'}
675,https://www.apartments.com/2228-sarah-st-pittsburgh-pa-unit-1/bhj18cc/,2228 Sarah St Unit 1,,"Pittsburgh, PA 15203",1 wk Ago,"$1,375",2 Bed,Available Now,,,,96,Walker's Paradise,62,Good Transit,"{'2 Beds': '$1,375'}"
676,https://www.apartments.com/1000-rosewood-dr-pittsburgh-pa/r48yxv2/,1000 Rosewood Dr,,"Pittsburgh, PA 15236",1 wk Ago,$865,Townhome for Rent,Available Now,412-927-5499,,,33,Car-Dependent,26,Some Transit,{'2 Beds': '$865'}
677,https://www.apartments.com/4406-cessna-way-pittsburgh-pa-unit-4406-cw/r4xsk92/,4406 Cessna Way Unit 4406 CW,,"Pittsburgh, PA 15201",1 wk Ago,"$1,650",2 Bed,Available Now,844-531-6827,,,83,Very Walkable,51,Good Transit,"{'2 Beds': '$1,650'}"
678,https://www.apartments.com/4407-butler-st-pittsburgh-pa-unit-3f/tmxmp19/,4407 Butler St Unit 3F,,"Pittsburgh, PA 15201",1 wk Ago,"$1,450",1 Bed,Available Now,412-347-6712,,,81,Very Walkable,51,Good Transit,"{'1 Bed': '$1,450'}"
679,https://www.apartments.com/630-boggs-ave-pittsburgh-pa/5tfv8cp/,630 Boggs Ave,,"Pittsburgh, PA 15211",1 wk Ago,"$1,050",House for Rent,Available Now,,,,49,Car-Dependent,66,Good Transit,"{'2 Beds': '$1,050'}"
680,https://www.apartments.com/820-liberty-ave-pittsburgh-pa-unit-301/lmv2vbf/,820 Liberty Ave Unit 301,,"Pittsburgh, PA 15222",1 wk Ago,"$7,250",3 Bed,Available Now,412-227-9640,,,99,Walker's Paradise,100,Rider's Paradise,"{'3 Beds': '$7,250'}"
681,https://www.apartments.com/139-inglewood-dr-pittsburgh-pa/74pkdhw/,139 Inglewood Dr,,"Pittsburgh, PA 15228",1 wk Ago,"$3,500",House for Rent,Available 03/15/20,,,,19,Car-Dependent,20,Minimal Transit,"{'4 Beds': '$3,500'}"
682,https://www.apartments.com/5230-natrona-way-pittsburgh-pa/w9lg2kj/,5230 Natrona Way,,"Pittsburgh, PA 15201",1 wk Ago,"$1,230",Townhome for Rent,Available Now,844-310-7220,,,78,Very Walkable,41,Some Transit,"{'4 Beds': '$1,230'}"
683,https://www.apartments.com/2434-s-18th-st-pittsburgh-pa-unit-2/9ztlsr6/,2434 S 18th St Unit 2,,"Pittsburgh, PA 15203",1 wk Ago,$950,3 Bed,Available Now,,,,71,Very Walkable,51,Good Transit,{'3 Beds': '$950'}
684,https://www.apartments.com/420-oakland-ave-pittsburgh-pa-unit-1/k61pmm8/,420 Oakland Ave Unit 1,,"Pittsburgh, PA 15213",1 wk Ago,"$1,450",2 Bed,Available 08/20/20,412-626-6123,,,92,Walker's Paradise,69,Good Transit,"{'2 Beds': '$1,450'}"
685,https://www.apartments.com/625-woodbourne-ave-pittsburgh-pa-unit-3/nwkf0vp/,625 Woodbourne Ave Unit 3,,"Pittsburgh, PA 15226",1 wk Ago,$550,1 Bed,Available 04/01/20,412-385-2370,,,77,Very Walkable,41,Some Transit,{'1 Bed': '$550'}
686,https://www.apartments.com/7100-thomas-blvd-pittsburgh-pa-unit-5/rxgcmb0/,7100 Thomas Blvd Unit 5,,"Pittsburgh, PA 15208",1 wk Ago,$825,1 Bed,Available 05/15/20,412-376-5504,,,67,Somewhat Walkable,65,Good Transit,{'1 Bed': '$825'}
687,https://www.apartments.com/2350-eldridge-st-pittsburgh-pa/nl4hmvq/,2350 Eldridge St,,"Pittsburgh, PA 15217",1 wk Ago,"$1,150",Townhome for Rent,Available Now,724-330-4219,,,86,Very Walkable,52,Good Transit,"{'2 Beds': '$1,150'}"
688,https://www.apartments.com/6941-meade-st-pittsburgh-pa-unit-2/pqt847t/,6941 Meade St Unit 2,,"Pittsburgh, PA 15208",1 wk Ago,"$1,350",3 Bed,Available 04/01/20,724-330-4564,,,60,Somewhat Walkable,65,Good Transit,"{'3 Beds': '$1,350'}"
689,https://www.apartments.com/144-n-dithridge-st-pittsburgh-pa-unit-803/n9z27dq/,144 N Dithridge St Unit 803,,"Pittsburgh, PA 15213",1 wk Ago,"$1,350",1 Bed,Available Now,412-347-8050,,,91,Walker's Paradise,71,Excellent Transit,"{'1 Bed': '$1,350'}"
690,https://www.apartments.com/441-cedarville-st-pittsburgh-pa-unit-3/sctx295/,441 Cedarville St Unit 3,,"Pittsburgh, PA 15224",1 wk Ago,$800,1 Bed,Available Now,724-330-4575,,,93,Walker's Paradise,61,Good Transit,{'1 Bed': '$800'}
691,https://www.apartments.com/2210-hawthorne-ave-pittsburgh-pa-unit-2/5kpsfnn/,2210 Hawthorne Ave Unit 2,,"Pittsburgh, PA 15218",1 wk Ago,$850,2 Bed,Available Now,412-453-5601,,,78,Very Walkable,52,Good Transit,{'2 Beds': '$850'}
692,https://www.apartments.com/5201-keystone-st-pittsburgh-pa-unit-1/06d84j3/,5201 Keystone St Unit 1,,"Pittsburgh, PA 15201",2 wks Ago,"$1,500",2 Bed,Available Now,724-269-8961,,,74,Very Walkable,43,Some Transit,"{'2 Beds': '$1,500'}"
693,https://www.apartments.com/634-washington-rd-pittsburgh-pa-unit-316/8xf43j1/,634 Washington Rd Unit 316,,"Pittsburgh, PA 15228",2 wks Ago,$875,1 Bed,Available Now,412-429-4334,,,85,Very Walkable,49,Some Transit,{'1 Bed': '$875'}
694,https://www.apartments.com/223-spencer-ave-pittsburgh-pa-unit-4/phc36xs/,223 Spencer Ave Unit 4,,"Pittsburgh, PA 15227",2 wks Ago,$795,2 Bed,Available Now,412-314-1543,,,60,Somewhat Walkable,40,Some Transit,{'2 Beds': '$795'}
695,https://www.apartments.com/216-center-st-pittsburgh-pa-unit-2/52c8pbm/,216 Center St Unit 2,,"Pittsburgh, PA 15221",2 wks Ago,"$1,071",3 Bed,Available 08/01/20,412-347-6871,,,66,Somewhat Walkable,62,Good Transit,"{'3 Beds': '$1,071'}"
696,https://www.apartments.com/505-south-ave-pittsburgh-pa-unit-2/th7326b/,505 South Ave Unit 2,,"Pittsburgh, PA 15221",2 wks Ago,"$1,950",3 Bed,Available 08/01/20,412-347-8041,,,80,Very Walkable,64,Good Transit,"{'3 Beds': '$1,950'}"
697,https://www.apartments.com/408-south-ave-pittsburgh-pa/vdfh2nf/,408 South Ave,,"Pittsburgh, PA 15221",2 wks Ago,$939,Townhome for Rent,Available 08/01/20,412-662-0999,,,76,Very Walkable,64,Good Transit,{'2 Beds': '$939'}
698,https://www.apartments.com/527-jeanette-st-pittsburgh-pa-unit-2/6cfl2dr/,527 Jeanette St Unit 2,,"Pittsburgh, PA 15221",2 wks Ago,$837,1 Bed,Available 08/01/20,844-350-7745,,,80,Very Walkable,64,Good Transit,{'1 Bed': '$837'}
699,https://www.apartments.com/308-s-trenton-ave-pittsburgh-pa-unit-1/xyhhepq/,308 S Trenton Ave Unit 1,,"Pittsburgh, PA 15221",2 wks Ago,"$1,021",1 Bed,Available 08/01/20,833-683-3029,,,76,Very Walkable,64,Good Transit,"{'1 Bed': '$1,021'}"
700,https://www.apartments.com/7915-st-lawrence-ave-pittsburgh-pa-unit-4/062xdy1/,7915 St Lawrence Ave Unit 4,,"Pittsburgh, PA 15218",2 wks Ago,$744,1 Bed,Available 08/01/20,412-346-4217,,,64,Somewhat Walkable,50,Good Transit,{'1 Bed': '$744'}
701,https://www.apartments.com/1211-s-braddock-ave-pittsburgh-pa-unit-5/7xh6n9y/,1211 S Braddock Ave Unit 5,,"Pittsburgh, PA 15221",2 wks Ago,$849,1 Bed,Available 08/01/20,412-626-5383,,,80,Very Walkable,49,Some Transit,{'1 Bed': '$849'}
702,https://www.apartments.com/416-south-ave-pittsburgh-pa-unit-4/pvembwr/,416 South Ave Unit 4,,"Pittsburgh, PA 15221",2 wks Ago,$924,1 Bed,Available 08/01/20,724-269-8984,,,76,Very Walkable,64,Good Transit,{'1 Bed': '$924'}
703,https://www.apartments.com/701-mifflin-ave-pittsburgh-pa-unit-6/8zhwqd3/,701 Mifflin Ave Unit 6,,"Pittsburgh, PA 15221",2 wks Ago,$999,2 Bed,Available 08/01/20,724-987-5301,,,70,Very Walkable,62,Good Transit,{'2 Beds': '$999'}
704,https://www.apartments.com/8003-st-lawrence-ave-pittsburgh-pa-unit-8003/xm1fzyq/,8003 St Lawrence Ave Unit 8003,,"Pittsburgh, PA 15218",2 wks Ago,"$1,021",2 Bed,Available 08/01/20,412-688-6071,,,56,Somewhat Walkable,48,Some Transit,"{'2 Beds': '$1,021'}"
705,https://www.apartments.com/311-pennwood-ave-pittsburgh-pa-unit-2/ce781be/,311 Pennwood Ave Unit 2,,"Pittsburgh, PA 15221",2 wks Ago,"$1,484",2 Bed,Available 08/01/20,412-347-8027,,,73,Very Walkable,63,Good Transit,"{'2 Beds': '$1,484'}"
706,https://www.apartments.com/326-whitney-ave-pittsburgh-pa-unit-326/drwmxvj/,326 Whitney Ave Unit 326,,"Pittsburgh, PA 15221",2 wks Ago,$880,1 Bed,Available 08/01/20,724-519-4165,,,70,Very Walkable,62,Good Transit,{'1 Bed': '$880'}
707,https://www.apartments.com/1211-s-braddock-ave-pittsburgh-pa-unit-2/2mx5w18/,1211 S Braddock Ave Unit 2,,"Pittsburgh, PA 15221",2 wks Ago,$897,1 Bed,Available 08/01/20,724-269-8997,,,80,Very Walkable,49,Some Transit,{'1 Bed': '$897'}
708,https://www.apartments.com/525-jeanette-st-pittsburgh-pa-unit-3/p9bny3s/,525 Jeanette St Unit 3,,"Pittsburgh, PA 15221",2 wks Ago,$837,1 Bed,Available 08/01/20,412-347-1011,,,80,Very Walkable,64,Good Transit,{'1 Bed': '$837'}
709,https://www.apartments.com/421-kelly-ave-pittsburgh-pa-unit-2/n5psm3n/,421 Kelly Ave Unit 2,,"Pittsburgh, PA 15221",2 wks Ago,"$1,049",1 Bed,Available 08/01/20,412-346-6805,,,70,Very Walkable,64,Good Transit,"{'1 Bed': '$1,049'}"
710,https://www.apartments.com/430-s-trenton-ave-pittsburgh-pa/wdhm7jh/,430 S Trenton Ave,,"Pittsburgh, PA 15221",2 wks Ago,$994,Townhome for Rent,Available 08/01/20,724-602-0170,,,71,Very Walkable,64,Good Transit,{'2 Beds': '$994'}
711,https://www.apartments.com/507-south-ave-pittsburgh-pa-unit-1/nppy8dp/,507 South Ave Unit 1,,"Pittsburgh, PA 15221",2 wks Ago,"$1,950",3 Bed,Available Now,412-253-6539,,,80,Very Walkable,64,Good Transit,"{'3 Beds': '$1,950'}"
712,https://www.apartments.com/935-s-trenton-ave-pittsburgh-pa-unit-2/dn17j0h/,935 S Trenton Ave Unit 2,,"Pittsburgh, PA 15221",2 wks Ago,"$1,524",3 Bed,Available 08/01/20,412-347-6771,,,75,Very Walkable,60,Good Transit,"{'3 Beds': '$1,524'}"
713,https://www.apartments.com/432-s-trenton-ave-pittsburgh-pa/8dsrx82/,432 S Trenton Ave,,"Pittsburgh, PA 15221",2 wks Ago,"$1,228",Townhome for Rent,Available 08/01/20,412-433-0183,,,71,Very Walkable,64,Good Transit,"{'2 Beds': '$1,228'}"
714,https://www.apartments.com/527-jeanette-st-pittsburgh-pa-unit-3/9z87915/,527 Jeanette St Unit 3,,"Pittsburgh, PA 15221",2 wks Ago,$849,1 Bed,Available 08/01/20,724-638-4190,,,80,Very Walkable,64,Good Transit,{'1 Bed': '$849'}
715,https://www.apartments.com/404-south-ave-pittsburgh-pa/93d19h6/,404 South Ave,,"Pittsburgh, PA 15221",2 wks Ago,$937,Townhome for Rent,Available 08/01/20,412-314-4558,,,76,Very Walkable,64,Good Transit,{'2 Beds': '$937'}
716,https://www.apartments.com/609-mifflin-ave-pittsburgh-pa-unit-5/zj06q7x/,609 Mifflin Ave Unit 5,,"Pittsburgh, PA 15221",2 wks Ago,"$1,044",1 Bed,Available 08/01/20,724-470-0218,,,70,Very Walkable,62,Good Transit,"{'1 Bed': '$1,044'}"
717,https://www.apartments.com/607-mifflin-ave-pittsburgh-pa-unit-4/k79699b/,607 Mifflin Ave Unit 4,,"Pittsburgh, PA 15221",2 wks Ago,$975,1 Bed,Available 08/01/20,724-320-3168,,,70,Very Walkable,62,Good Transit,{'1 Bed': '$975'}
718,https://www.apartments.com/423-biddle-ave-pittsburgh-pa-unit-4/wwcrp3k/,423 Biddle Ave Unit 4,,"Pittsburgh, PA 15221",2 wks Ago,"$1,499",3 Bed,Available 08/01/20,412-347-6962,,,65,Somewhat Walkable,63,Good Transit,"{'3 Beds': '$1,499'}"
719,https://www.apartments.com/7915-st-lawrence-ave-pittsburgh-pa-unit-2/e1hfrdn/,7915 St Lawrence Ave Unit 2,,"Pittsburgh, PA 15218",2 wks Ago,$789,1 Bed,Available 08/01/20,724-409-4263,,,64,Somewhat Walkable,50,Good Transit,{'1 Bed': '$789'}
720,https://www.apartments.com/435-franklin-ave-pittsburgh-pa-unit-2/yl78l5s/,435 Franklin Ave Unit 2,,"Pittsburgh, PA 15221",2 wks Ago,"$1,075",3 Bed,Available 08/01/20,412-347-6984,,,76,Very Walkable,64,Good Transit,"{'3 Beds': '$1,075'}"
721,https://www.apartments.com/421-kelly-ave-pittsburgh-pa-unit-1/4dlkxjl/,421 Kelly Ave Unit 1,,"Pittsburgh, PA 15221",2 wks Ago,$949,1 Bed,Available 08/01/20,412-564-2787,,,70,Very Walkable,64,Good Transit,{'1 Bed': '$949'}
722,https://www.apartments.com/604-kelly-ave-pittsburgh-pa-unit-c/l73evde/,604 Kelly Ave Unit C,,"Pittsburgh, PA 15221",2 wks Ago,"$1,086",2 Bed,Available 08/01/20,844-359-4719,,,77,Very Walkable,64,Good Transit,"{'2 Beds': '$1,086'}"
723,https://www.apartments.com/602-kelly-ave-pittsburgh-pa-unit-a/nx14sdp/,602 Kelly Ave Unit A,,"Pittsburgh, PA 15221",2 wks Ago,"$1,103",2 Bed,Available 08/01/20,724-719-3610,,,77,Very Walkable,64,Good Transit,"{'2 Beds': '$1,103'}"
724,https://www.apartments.com/510-mifflin-ave-pittsburgh-pa-unit-a4/klbm4mc/,510 Mifflin Ave Unit A4,,"Pittsburgh, PA 15221",2 wks Ago,$830,1 Bed,Available 08/01/20,724-269-8983,,,68,Somewhat Walkable,63,Good Transit,{'1 Bed': '$830'}
725,https://www.apartments.com/442-s-trenton-ave-pittsburgh-pa-unit-2/f4jp51v/,442 S Trenton Ave Unit 2,,"Pittsburgh, PA 15221",2 wks Ago,$910,2 Bed,Available 08/01/20,412-593-6647,,,68,Somewhat Walkable,63,Good Transit,{'2 Beds': '$910'}
726,https://www.apartments.com/430-franklin-ave-pittsburgh-pa/40xns3k/,430 Franklin Ave,,"Pittsburgh, PA 15221",2 wks Ago,$914,Townhome for Rent,Available 08/01/20,412-346-6593,,,70,Very Walkable,64,Good Transit,{'2 Beds': '$914'}
727,https://www.apartments.com/313-s-trenton-ave-pittsburgh-pa-unit-2/6neb9jv/,313 S Trenton Ave Unit 2,,"Pittsburgh, PA 15221",2 wks Ago,"$1,070",2 Bed,Available 08/01/20,724-987-5398,,,73,Very Walkable,64,Good Transit,"{'2 Beds': '$1,070'}"
728,https://www.apartments.com/709-pitt-st-pittsburgh-pa-unit-3l/rnx38x1/,709 Pitt St Unit 3L,,"Pittsburgh, PA 15221",2 wks Ago,$885,1 Bed,Available 08/01/20,724-635-4489,,,80,Very Walkable,64,Good Transit,{'1 Bed': '$885'}
729,https://www.apartments.com/607-mifflin-ave-pittsburgh-pa-unit-1/w2ettgl/,607 Mifflin Ave Unit 1,,"Pittsburgh, PA 15221",2 wks Ago,"$1,037",1 Bed,Available 08/01/20,724-269-8987,,,70,Very Walkable,62,Good Transit,"{'1 Bed': '$1,037'}"
730,https://www.apartments.com/416-south-ave-pittsburgh-pa-unit-3/seq1mf4/,416 South Ave Unit 3,,"Pittsburgh, PA 15221",2 wks Ago,"$1,015",1 Bed,Available 08/01/20,724-269-8998,,,76,Very Walkable,64,Good Transit,"{'1 Bed': '$1,015'}"
731,https://www.apartments.com/1312-s-braddock-ave-pittsburgh-pa-unit-2/019ehy3/,1312 S Braddock Ave Unit 2,,"Pittsburgh, PA 15218",2 wks Ago,$916,1 Bed,Available 08/01/20,724-318-2017,,,81,Very Walkable,47,Some Transit,{'1 Bed': '$916'}
732,https://www.apartments.com/313-peebles-st-pittsburgh-pa-unit-2/mbdsq8h/,313 Peebles St Unit 2,,"Pittsburgh, PA 15221",2 wks Ago,$999,3 Bed,Available 08/01/20,412-347-6975,,,76,Very Walkable,64,Good Transit,{'3 Beds': '$999'}
733,https://www.apartments.com/650-kelly-ave-pittsburgh-pa-unit-a/glcee0z/,650 Kelly Ave Unit A,,"Pittsburgh, PA 15221",2 wks Ago,$930,1 Bed,Available Now,412-453-4023,,,73,Very Walkable,64,Good Transit,{'1 Bed': '$930'}
734,https://www.apartments.com/7915-st-lawrence-ave-pittsburgh-pa-unit-6/7c622vx/,7915 St Lawrence Ave Unit 6,,"Pittsburgh, PA 15218",2 wks Ago,$801,1 Bed,Available 08/01/20,724-318-4477,,,64,Somewhat Walkable,50,Good Transit,{'1 Bed': '$801'}
735,https://www.apartments.com/600-allenby-ave-pittsburgh-pa-unit-5/ktvfs6b/,600 Allenby Ave Unit 5,,"Pittsburgh, PA 15218",2 wks Ago,$912,1 Bed,Available 08/01/20,412-748-1277,,,74,Very Walkable,50,Good Transit,{'1 Bed': '$912'}
